0.000000 240.000000 80.000000
-80.000000 240.000000 80.000000
-80.000000 240.000000 0.000000

TEXTURE checkfloor

QUAD 80.000000 240.000000 0.000000
80.000000 240.000000 80.000000
0.000000 240.000000 80.000000
0.000000 240.000000 0.000000

TEXTURE checkfloor

QUAD 160.000000 240.000000 0.000000
160.000000 240.000000 80.000000
80.000000 240.000000 80.000000
80.000000 240.000000 0.000000

TEXTURE checkfloor

QUAD -80.000000 240.000000 80.000000
-80.000000 240.000000 160.000000
-160.000000 240.000000 160.000000
-160.000000 240.000000 80.000000

TEXTURE checkfloor

QUAD 0.000000 240.000000 80.000000
0.000000 240.000000 160.000000
-80.000000 240.000000 160.000000
-80.000000 240.000000 80.000000

TEXTURE checkfloor

QUAD 80.000000 240.000000 80.000000
80.000000 240.000000 160.000000
0.000000 240.000000 160.000000
0.000000 240.000000 80.000000

TEXTURE checkfloor

QUAD 160.000000 240.000000 80.000000
160.000000 240.000000 160.000000
80.000000 240.000000 160.000000
80.000000 240.000000 80.000000

TEXTURE checkfloor

QUAD -80.000000 240.000000 160.000000
-80.000000 240.000000 240.000000
-160.000000 240.000000 240.000000
-160.000000 240.000000 160.000000

TEXTURE checkfloor

QUAD 0.000000 240.000000 160.000000
0.000000 240.000000 240.000000
-80.000000 240.000000 240.000000
-80.000000 240.000000 160.000000

TEXTURE checkfloor

QUAD 80.000000 240.000000 160.000000
80.000000 240.000000 240.000000
0.000000 240.000000 240.000000
0.000000 240.000000 160.000000

TEXTURE checkfloor

QUAD 160.000000 240.000000 160.000000
160.000000 240.000000 240.000000
80.000000 240.000000 240.000000
80.000000 240.000000 160.000000




OBJECT 54 ROOMMAGIC

TEXTURE tile

QUAD 0.000000 0.000000 -80.000000
-80.000000 0.000000 -80.000000
-80.000000 0.000000 0.000000
0.000000 0.000000 0.000000



QUAD 80.000000 0.000000 -80.000000
0.000000 0.000000 -80.000000
0.000000 0.000000 0.000000
80.000000 0.000000 0.000000



QUAD 0.000000 0.000000 0.000000
-80.000000 0.000000 0.000000
-80.000000 0.000000 80.000000
0.000000 0.000000 80.000000



QUAD 80.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 80.000000
80.000000 0.000000 80.000000



QUAD 0.000000 0.000000 80.000000
-80.000000 0.000000 80.000000
-80.000000 0.000000 160.000000
0.000000 0.000000 160.000000



QUAD 80.000000 0.000000 80.000000
0.000000 0.000000 80.000000
0.000000 0.000000 160.000000
80.000000 0.000000 160.000000



QUAD 160.000000 0.000000 80.000000
80.000000 0.000000 80.000000
80.000000 0.000000 160.000000
160.000000 0.000000 160.000000



QUAD 160.000000 0.000000 0.000000
80.000000 0.000000 0.000000
80.000000 0.000000 80.000000
160.000000 0.000000 80.000000



QUAD 160.000000 0.000000 -80.000000
80.000000 0.000000 -80.000000
80.000000 0.000000 0.000000
160.000000 0.000000 0.000000



QUAD 0.000000 0.000000 -160.000000
-80.000000 0.000000 -160.000000
-80.000000 0.000000 -80.000000
0.000000 0.000000 -80.000000



QUAD 80.000000 0.000000 -160.000000
0.000000 0.000000 -160.000000
0.000000 0.000000 -80.000000
80.000000 0.000000 -80.000000



QUAD 160.000000 0.000000 -160.000000
80.000000 0.000000 -160.000000
80.000000 0.000000 -80.000000
160.000000 0.000000 -80.000000



QUAD 0.000000 0.000000 160.000000
-80.000000 0.000000 160.000000
-80.000000 0.000000 240.000000
0.000000 0.000000 240.000000



QUAD 80.000000 0.000000 160.000000
0.000000 0.000000 160.000000
0.000000 0.000000 240.000000
80.000000 0.000000 240.000000



QUAD 160.000000 0.000000 160.000000
80.000000 0.000000 160.000000
80.000000 0.000000 240.000000
160.000000 0.000000 240.000000



QUAD 240.000000 0.000000 160.000000
160.000000 0.000000 160.000000
160.000000 0.000000 240.000000
240.000000 0.000000 240.000000



QUAD 240.000000 0.000000 80.000000
160.000000 0.000000 80.000000
160.000000 0.000000 160.000000
240.000000 0.000000 160.000000



QUAD 240.000000 0.000000 0.000000
160.000000 0.000000 0.000000
160.000000 0.000000 80.000000
240.000000 0.000000 80.000000



QUAD 240.000000 0.000000 -80.000000
160.000000 0.000000 -80.000000
160.000000 0.000000 0.000000
240.000000 0.000000 0.000000



QUAD 240.000000 0.000000 -160.000000
160.000000 0.000000 -160.000000
160.000000 0.000000 -80.000000
240.000000 0.000000 -80.000000



QUAD -80.000000 0.000000 -160.000000
-160.000000 0.000000 -160.000000
-160.000000 0.000000 -80.000000
-80.000000 0.000000 -80.000000



QUAD -80.000000 0.000000 -80.000000
-160.000000 0.000000 -80.000000
-160.000000 0.000000 0.000000
-80.000000 0.000000 0.000000



QUAD -80.000000 0.000000 0.000000
-160.000000 0.000000 0.000000
-160.000000 0.000000 80.000000
-80.000000 0.000000 80.000000



QUAD -80.000000 0.000000 80.000000
-160.000000 0.000000 80.000000
-160.000000 0.000000 160.000000
-80.000000 0.000000 160.000000



QUAD -80.000000 0.000000 160.000000
-160.000000 0.000000 160.000000
-160.000000 0.000000 240.000000
-80.000000 0.000000 240.000000

TEXTURE cobblestone4

QUAD -160.000000 0.000000 -160.000000
-160.000000 120.000000 -160.000000
-160.000000 120.000000 -80.000000
-160.000000 0.000000 -80.000000


QUAD -160.000000 0.000000 -80.000000
-160.000000 120.000000 -80.000000
-160.000000 120.000000 0.000000
-160.000000 0.000000 0.000000



QUAD -160.000000 0.000000 0.000000
-160.000000 120.000000 0.000000
-160.000000 120.000000 80.000000
-160.000000 0.000000 80.000000



QUAD -160.000000 0.000000 80.000000
-160.000000 120.000000 80.000000
-160.000000 120.000000 160.000000
-160.000000 0.000000 160.000000



QUAD -160.000000 0.000000 160.000000
-160.000000 120.000000 160.000000
-160.000000 120.000000 240.000000
-160.000000 0.000000 240.000000



QUAD -80.000000 0.000000 -160.000000
-80.000000 120.000000 -160.000000
-160.000000 120.000000 -160.000000
-160.000000 0.000000 -160.000000



QUAD 0.000000 0.000000 -160.000000
0.000000 120.000000 -160.000000
-80.000000 120.000000 -160.000000
-80.000000 0.000000 -160.000000



QUAD 240.000000 0.000000 -160.000000
240.000000 120.000000 -160.000000
160.000000 120.000000 -160.000000
160.000000 0.000000 -160.000000



QUAD 240.000000 0.000000 -80.000000
240.000000 120.000000 -80.000000
240.000000 120.000000 -160.000000
240.000000 0.000000 -160.000000



QUAD 240.000000 0.000000 0.000000
240.000000 120.000000 0.000000
240.000000 120.000000 -80.000000
240.000000 0.000000 -80.000000



QUAD 240.000000 0.000000 80.000000
240.000000 120.000000 80.000000
240.000000 120.000000 0.000000
240.000000 0.000000 0.000000



QUAD 240.000000 0.000000 160.000000
240.000000 120.000000 160.000000
240.000000 120.000000 80.000000
240.000000 0.000000 80.000000



QUAD 240.000000 0.000000 240.000000
240.000000 120.000000 240.000000
240.000000 120.000000 160.000000
240.000000 0.000000 160.000000

TEXTURE floor01

QUAD 160.000000 0.000000 240.000000
160.000000 120.000000 240.000000
240.000000 120.000000 240.000000
240.000000 0.000000 240.000000



QUAD 80.000000 0.000000 240.000000
80.000000 120.000000 240.000000
160.000000 120.000000 240.000000
160.000000 0.000000 240.000000



QUAD -160.000000 0.000000 240.000000
-160.000000 120.000000 240.000000
-80.000000 120.000000 240.000000
-80.000000 0.000000 240.000000

TEXTURE cobblestone4

QUAD -160.000000 120.000000 -160.000000
-160.000000 240.000000 -160.000000
-160.000000 240.000000 -80.000000
-160.000000 120.000000 -80.000000



QUAD -160.000000 120.000000 -80.000000
-160.000000 240.000000 -80.000000
-160.000000 240.000000 0.000000
-160.000000 120.000000 0.000000



QUAD -160.000000 120.000000 0.000000
-160.000000 240.000000 0.000000
-160.000000 240.000000 80.000000
-160.000000 120.000000 80.000000



QUAD -160.000000 120.000000 80.000000
-160.000000 240.000000 80.000000
-160.000000 240.000000 160.000000
-160.000000 120.000000 160.000000



QUAD -160.000000 120.000000 160.000000
-160.000000 240.000000 160.000000
-160.000000 240.000000 240.000000
-160.000000 120.000000 240.000000



QUAD -80.000000 120.000000 -160.000000
-80.000000 240.000000 -160.000000
-160.000000 240.000000 -160.000000
-160.000000 120.000000 -160.000000



QUAD 0.000000 120.000000 -160.000000
0.000000 240.000000 -160.000000
-80.000000 240.000000 -160.000000
-80.000000 120.000000 -160.000000



QUAD 240.000000 120.000000 -160.000000
240.000000 240.000000 -160.000000
160.000000 240.000000 -160.000000
160.000000 120.000000 -160.000000



QUAD 240.000000 120.000000 -80.000000
240.000000 240.000000 -80.000000
240.000000 240.000000 -160.000000
240.000000 120.000000 -160.000000



QUAD 240.000000 120.000000 0.000000
240.000000 240.000000 0.000000
240.000000 240.000000 -80.000000
240.000000 120.000000 -80.000000



QUAD 240.000000 120.000000 80.000000
240.000000 240.000000 80.000000
240.000000 240.000000 0.000000
240.000000 120.000000 0.000000



QUAD 240.000000 120.000000 160.000000
240.000000 240.000000 160.000000
240.000000 240.000000 80.000000
240.000000 120.000000 80.000000



QUAD 240.000000 120.000000 240.000000
240.000000 240.000000 240.000000
240.000000 240.000000 160.000000
240.000000 120.000000 160.000000

TEXTURE floor01

QUAD 160.000000 120.000000 240.000000
160.000000 240.000000 240.000000
240.000000 240.000000 240.000000
240.000000 120.000000 240.000000



QUAD 80.000000 120.000000 240.000000
80.000000 240.000000 240.000000
160.000000 240.000000 240.000000
160.000000 120.000000 240.000000



QUAD -160.000000 120.000000 240.000000
-160.000000 240.000000 240.000000
-80.000000 240.000000 240.000000
-80.000000 120.000000 240.000000

TEXTURE tile02

QUAD -80.000000 240.000000 -160.000000
-80.000000 240.000000 -80.000000
-160.000000 240.000000 -80.000000
-160.000000 240.000000 -160.000000



QUAD 0.000000 240.000000 -160.000000
0.000000 240.000000 -80.000000
-80.000000 240.000000 -80.000000
-80.000000 240.000000 -160.000000



QUAD 80.000000 240.000000 -160.000000
80.000000 240.000000 -80.000000
0.000000 240.000000 -80.000000
0.000000 240.000000 -160.000000



QUAD 160.000000 240.000000 -160.000000
160.000000 240.000000 -80.000000
80.000000 240.000000 -80.000000
80.000000 240.000000 -160.000000



QUAD 240.000000 240.000000 -160.000000
240.000000 240.000000 -80.000000
160.000000 240.000000 -80.000000
160.000000 240.000000 -160.000000



QUAD -80.000000 240.000000 -80.000000
-80.000000 240.000000 0.000000
-160.000000 240.000000 0.000000
-160.000000 240.000000 -80.000000



QUAD 0.000000 240.000000 -80.000000
0.000000 240.000000 0.000000
-80.000000 240.000000 0.000000
-80.000000 240.000000 -80.000000



QUAD 80.000000 240.000000 -80.000000
80.000000 240.000000 0.000000
0.000000 240.000000 0.000000
0.000000 240.000000 -80.000000



QUAD 160.000000 240.000000 -80.000000
160.000000 240.000000 0.000000
80.000000 240.000000 0.000000
80.000000 240.000000 -80.000000



QUAD 240.000000 240.000000 -80.000000
240.000000 240.000000 0.000000
160.000000 240.000000 0.000000
160.000000 240.000000 -80.000000



QUAD -80.000000 240.000000 0.000000
-80.000000 240.000000 80.000000
-160.000000 240.000000 80.000000
-160.000000 240.000000 0.000000



QUAD 0.000000 240.000000 0.000000
0.000000 240.000000 80.000000
-80.000000 240.000000 80.000000
-80.000000 240.000000 0.000000



QUAD 80.000000 240.000000 0.000000
80.000000 240.000000 80.000000
0.000000 240.000000 80.000000
0.000000 240.000000 0.000000



QUAD 160.000000 240.000000 0.000000
160.000000 240.000000 80.000000
80.000000 240.000000 80.000000
80.000000 240.000000 0.000000



QUAD 240.000000 240.000000 0.000000
240.000000 240.000000 80.000000
160.000000 240.000000 80.000000
160.000000 240.000000 0.000000



QUAD -80.000000 240.000000 80.000000
-80.000000 240.000000 160.000000
-160.000000 240.000000 160.000000
-160.000000 240.000000 80.000000



QUAD 0.000000 240.000000 80.000000
0.000000 240.000000 160.000000
-80.000000 240.000000 160.000000
-80.000000 240.000000 80.000000



QUAD 80.000000 240.000000 80.000000
80.000000 240.000000 160.000000
0.000000 240.000000 160.000000
0.000000 240.000000 80.000000



QUAD 160.000000 240.000000 80.000000
160.000000 240.000000 160.000000
80.000000 240.000000 160.000000
80.000000 240.000000 80.000000



QUAD 240.000000 240.000000 80.000000
240.000000 240.000000 160.000000
160.000000 240.000000 160.000000
160.000000 240.000000 80.000000



QUAD -80.000000 240.000000 160.000000
-80.000000 240.000000 240.000000
-160.000000 240.000000 240.000000
-160.000000 240.000000 160.000000



QUAD 0.000000 240.000000 160.000000
0.000000 240.000000 240.000000
-80.000000 240.000000 240.000000
-80.000000 240.000000 160.000000



QUAD 80.000000 240.000000 160.000000
80.000000 240.000000 240.000000
0.000000 240.000000 240.000000
0.000000 240.000000 160.000000



QUAD 160.000000 240.000000 160.000000
160.000000 240.000000 240.000000
80.000000 240.000000 240.000000
80.000000 240.000000 160.000000



QUAD 240.000000 240.000000 160.000000
240.000000 240.000000 240.000000
160.000000 240.000000 240.000000
160.000000 240.000000 160.000000





OBJECT 55 ROOMBIG

TEXTURE tile

QUAD 0.000000 0.000000 -80.000000
-80.000000 0.000000 -80.000000
-80.000000 0.000000 0.000000
0.000000 0.000000 0.000000

TEXTURE tile

QUAD 80.000000 0.000000 -80.000000
0.000000 0.000000 -80.000000
0.000000 0.000000 0.000000
80.000000 0.000000 0.000000

TEXTURE tile

QUAD 0.000000 0.000000 0.000000
-80.000000 0.000000 0.000000
-80.000000 0.000000 80.000000
0.000000 0.000000 80.000000

TEXTURE tile

QUAD 80.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 80.000000
80.000000 0.000000 80.000000

TEXTURE tile

QUAD 0.000000 0.000000 80.000000
-80.000000 0.000000 80.000000
-80.000000 0.000000 160.000000
0.000000 0.000000 160.000000

TEXTURE tile

QUAD 80.000000 0.000000 80.000000
0.000000 0.000000 80.000000
0.000000 0.000000 160.000000
80.000000 0.000000 160.000000

TEXTURE tile

QUAD 160.000000 0.000000 0.000000
80.000000 0.000000 0.000000
80.000000 0.000000 80.000000
160.000000 0.000000 80.000000

TEXTURE tile

QUAD 160.000000 0.000000 -80.000000
80.000000 0.000000 -80.000000
80.000000 0.000000 0.000000
160.000000 0.000000 0.000000

TEXTURE tile

QUAD -80.000000 0.000000 -80.000000
-160.000000 0.000000 -80.000000
-160.000000 0.000000 0.000000
-80.000000 0.000000 0.000000

TEXTURE tile

QUAD -80.000000 0.000000 0.000000
-160.000000 0.000000 0.000000
-160.000000 0.000000 80.000000
-80.000000 0.000000 80.000000

TEXTURE tile

QUAD -80.000000 0.000000 80.000000
-160.000000 0.000000 80.000000
-160.000000 0.000000 160.000000
-80.000000 0.000000 160.000000

TEXTURE tile

QUAD -160.000000 0.000000 80.000000
-240.000000 0.000000 80.000000
-240.000000 0.000000 160.000000
-160.000000 0.000000 160.000000

TEXTURE tile

QUAD 160.000000 0.000000 80.000000
80.000000 0.000000 80.000000
80.000000 0.000000 160.000000
160.000000 0.000000 160.000000

TEXTURE tile

QUAD 240.000000 0.000000 80.000000
160.000000 0.000000 80.000000
160.000000 0.000000 160.000000
240.000000 0.000000 160.000000

TEXTURE tile

QUAD 240.000000 20.000000 80.000000
240.000000 20.000000 40.000000
160.000000 20.000000 40.000004
160.000000 20.000000 80.000000

QUAD 240.000000 40.000000 40.000000
240.000000 40.000000 0.000000
160.000000 40.000000 0.000002
160.000000 40.000000 40.000004

QUAD 240.000000 0.000000 80.000000
240.000000 20.000000 80.000000
160.000000 20.000000 80.000000
160.000000 0.000000 80.000000

QUAD 240.000000 20.000000 40.000000
240.000000 40.000000 40.000000
160.000000 40.000000 40.000004
160.000000 20.000000 40.000004

TEXTURE tile

QUAD -160.000000 20.000000 80.000000
-160.000000 20.000000 40.000000
-240.000000 20.000000 40.000004
-240.000000 20.000000 80.000000

QUAD -160.000000 40.000000 40.000000
-160.000000 40.000000 0.000000
-240.000000 40.000000 0.000002
-240.000000 40.000000 40.000004

QUAD -160.000000 0.000000 80.000000
-160.000000 20.000000 80.000000
-240.000000 20.000000 80.000000
-240.000000 0.000000 80.000000

QUAD -160.000000 20.000000 40.000000
-160.000000 40.000000 40.000000
-240.000000 40.000000 40.000004
-240.000000 20.000000 40.000004

TEXTURE tile

QUAD 240.000000 60.000000 0.000000
240.000000 60.000000 -40.000000
160.000000 60.000000 -39.999996
160.000000 60.000000 0.000002

QUAD 240.000000 80.000000 -40.000000
240.000000 80.000000 -80.000000
160.000000 80.000000 -80.000000
160.000000 80.000000 -39.999996

QUAD 240.000000 40.000000 0.000000
240.000000 60.000000 0.000000
160.000000 60.000000 0.000002
160.000000 40.000000 0.000002

QUAD 240.000000 60.000000 -40.000000
240.000000 80.000000 -40.000000
160.000000 80.000000 -39.999996
160.000000 60.000000 -39.999996

TEXTURE tile

QUAD -160.000000 60.000000 0.000000
-160.000000 60.000000 -40.000000
-240.000000 60.000000 -39.999996
-240.000000 60.000000 0.000002

QUAD -160.000000 80.000000 -40.000000
-160.000000 80.000000 -80.000000
-240.000000 80.000000 -80.000000
-240.000000 80.000000 -39.999996

QUAD -160.000000 40.000000 0.000000
-160.000000 60.000000 0.000000
-240.000000 60.000000 0.000002
-240.000000 40.000000 0.000002

QUAD -160.000000 60.000000 -40.000000
-160.000000 80.000000 -40.000000
-240.000000 80.000000 -39.999996
-240.000000 60.000000 -39.999996

TEXTURE tile

QUAD -160.000000 80.000000 -160.000000
-240.000000 80.000000 -160.000000
-240.000000 80.000000 -80.000000
-160.000000 80.000000 -80.000000

TEXTURE tile

QUAD -80.000000 80.000000 -160.000000
-160.000000 80.000000 -160.000000
-160.000000 80.000000 -80.000000
-80.000000 80.000000 -80.000000

TEXTURE tile

QUAD 0.000000 80.000000 -160.000000
-80.000000 80.000000 -160.000000
-80.000000 80.000000 -80.000000
0.000000 80.000000 -80.000000

TEXTURE tile

QUAD 80.000000 80.000000 -160.000000
0.000000 80.000000 -160.000000
0.000000 80.000000 -80.000000
80.000000 80.000000 -80.000000

TEXTURE tile

QUAD 160.000000 80.000000 -160.000000
80.000000 80.000000 -160.000000
80.000000 80.000000 -80.000000
160.000000 80.000000 -80.000000

TEXTURE tile

QUAD 240.000000 80.000000 -160.000000
160.000000 80.000000 -160.000000
160.000000 80.000000 -80.000000
240.000000 80.000000 -80.000000

TEXTURE tile

QUAD 240.000000 80.000000 -240.000000
160.000000 80.000000 -240.000000
160.000000 80.000000 -160.000000
240.000000 80.000000 -160.000000

TEXTURE tile

QUAD 160.000000 80.000000 -240.000000
80.000000 80.000000 -240.000000
80.000000 80.000000 -160.000000
160.000000 80.000000 -160.000000

TEXTURE tile

QUAD 80.000000 80.000000 -240.000000
0.000000 80.000000 -240.000000
0.000000 80.000000 -160.000000
80.000000 80.000000 -160.000000

TEXTURE tile

QUAD 0.000000 80.000000 -240.000000
-80.000000 80.000000 -240.000000
-80.000000 80.000000 -160.000000
0.000000 80.000000 -160.000000

TEXTURE tile

QUAD -80.000000 80.000000 -240.000000
-160.000000 80.000000 -240.000000
-160.000000 80.000000 -160.000000
-80.000000 80.000000 -160.000000

TEXTURE tile

QUAD -160.000000 80.000000 -240.000000
-240.000000 80.000000 -240.000000
-240.000000 80.000000 -160.000000
-160.000000 80.000000 -160.000000

TEXTURE tile

QUAD -160.000000 0.000000 160.000000
-240.000000 0.000000 160.000000
-240.000000 0.000000 240.000000
-160.000000 0.000000 240.000000

TEXTURE tile

QUAD -80.000000 0.000000 160.000000
-160.000000 0.000000 160.000000
-160.000000 0.000000 240.000000
-80.000000 0.000000 240.000000

TEXTURE tile

QUAD 0.000000 0.000000 160.000000
-80.000000 0.000000 160.000000
-80.000000 0.000000 240.000000
0.000000 0.000000 240.000000

TEXTURE tile

QUAD 80.000000 0.000000 160.000000
0.000000 0.000000 160.000000
0.000000 0.000000 240.000000
80.000000 0.000000 240.000000

TEXTURE tile

QUAD 160.000000 0.000000 160.000000
80.000000 0.000000 160.000000
80.000000 0.000000 240.000000
160.000000 0.000000 240.000000

TEXTURE tile

QUAD 240.000000 0.000000 160.000000
160.000000 0.000000 160.000000
160.000000 0.000000 240.000000
240.000000 0.000000 240.000000

TEXTURE redbrick1

QUAD 0.000000 0.000000 240.000000
-80.000000 0.000000 240.000000
-80.000000 0.000000 320.000000
0.000000 0.000000 320.000000

TEXTURE redbrick1

QUAD 80.000000 0.000000 240.000000
0.000000 0.000000 240.000000
0.000000 0.000000 320.000000
80.000000 0.000000 320.000000

TEXTURE redbrick1

QUAD 0.000000 0.000000 320.000000
-80.000000 0.000000 320.000000
-80.000000 0.000000 400.000000
0.000000 0.000000 400.000000

TEXTURE redbrick1

QUAD 80.000000 0.000000 320.000000
0.000000 0.000000 320.000000
0.000000 0.000000 400.000000
80.000000 0.000000 400.000000

TEXTURE redbrick1

QUAD -240.000000 0.000000 -240.000000
-240.000000 120.000000 -240.000000
-240.000000 120.000000 -160.000000
-240.000000 0.000000 -160.000000

TEXTURE redbrick1

QUAD -240.000000 0.000000 -160.000000
-240.000000 120.000000 -160.000000
-240.000000 120.000000 -80.000000
-240.000000 0.000000 -80.000000

TEXTURE redbrick1

QUAD -240.000000 0.000000 -80.000000
-240.000000 120.000000 -80.000000
-240.000000 120.000000 0.000000
-240.000000 0.000000 0.000000

TEXTURE redbrick1

QUAD -240.000000 0.000000 0.000000
-240.000000 120.000000 0.000000
-240.000000 120.000000 80.000000
-240.000000 0.000000 80.000000

TEXTURE redbrick1

QUAD -240.000000 0.000000 80.000000
-240.000000 120.000000 80.000000
-240.000000 120.000000 160.000000
-240.000000 0.000000 160.000000

TEXTURE redbrick1

QUAD -240.000000 0.000000 160.000000
-240.000000 120.000000 160.000000
-240.000000 120.000000 240.000000
-240.000000 0.000000 240.000000

TEXTURE redbrick1

QUAD 240.000000 0.000000 240.000000
240.000000 120.000000 240.000000
240.000000 120.000000 160.000000
240.000000 0.000000 160.000000

TEXTURE redbrick1

QUAD 240.000000 0.000000 160.000000
240.000000 120.000000 160.000000
240.000000 120.000000 80.000000
240.000000 0.000000 80.000000

TEXTURE redbrick1

QUAD 240.000000 0.000000 80.000000
240.000000 120.000000 80.000000
240.000000 120.000000 0.000000
240.000000 0.000000 0.000000

TEXTURE redbrick1

QUAD 240.000000 0.000000 0.000000
240.000000 120.000000 0.000000
240.000000 120.000000 -80.000000
240.000000 0.000000 -80.000000

TEXTURE redbrick1

QUAD 240.000000 0.000000 -80.000000
240.000000 120.000000 -80.000000
240.000000 120.000000 -160.000000
240.000000 0.000000 -160.000000

TEXTURE redbrick1

QUAD 240.000000 0.000000 -160.000000
240.000000 120.000000 -160.000000
240.000000 120.000000 -240.000000
240.000000 0.000000 -240.000000

TEXTURE redbrick1

QUAD -240.000000 0.000000 240.000000
-240.000000 120.000000 240.000000
-160.000000 120.000000 240.000000
-160.000000 0.000000 240.000000

TEXTURE redbrick1

QUAD -160.000000 0.000000 240.000000
-160.000000 120.000000 240.000000
-80.000000 120.000000 240.000000
-80.000000 0.000000 240.000000

TEXTURE redbrick1

QUAD -80.000000 0.000000 240.000000
-80.000000 120.000000 240.000000
-80.000000 120.000000 320.000000
-80.000000 0.000000 320.000000

TEXTURE redbrick1

QUAD -80.000000 0.000000 320.000000
-80.000000 120.000000 320.000000
-80.000000 120.000000 400.000000
-80.000000 0.000000 400.000000

TEXTURE redbrick1

QUAD 80.000000 0.000000 320.000000
80.000000 120.000000 320.000000
80.000000 120.000000 240.000000
80.000000 0.000000 240.000000

TEXTURE redbrick1

QUAD 80.000000 0.000000 400.000000
80.000000 120.000000 400.000000
80.000000 120.000000 320.000000
80.000000 0.000000 320.000000

TEXTURE redbrick1

QUAD 80.000000 0.000000 240.000000
80.000000 120.000000 240.000000
160.000000 120.000000 240.000000
160.000000 0.000000 240.000000

TEXTURE redbrick1

QUAD 160.000000 0.000000 240.000000
160.000000 120.000000 240.000000
240.000000 120.000000 240.000000
240.000000 0.000000 240.000000

TEXTURE redbrick1

QUAD -160.000000 0.000000 -240.000000
-160.000000 120.000000 -240.000000
-240.000000 120.000000 -240.000000
-240.000000 0.000000 -240.000000

TEXTURE redbrick1

QUAD -80.000000 0.000000 -240.000000
-80.000000 120.000000 -240.000000
-160.000000 120.000000 -240.000000
-160.000000 0.000000 -240.000000

TEXTURE redbrick1

QUAD 160.000000 0.000000 -240.000000
160.000000 120.000000 -240.000000
80.000000 120.000000 -240.000000
80.000000 0.000000 -240.000000

TEXTURE redbrick1

QUAD 240.000000 0.000000 -240.000000
240.000000 120.000000 -240.000000
160.000000 120.000000 -240.000000
160.000000 0.000000 -240.000000

TEXTURE redbrick1

QUAD -240.000000 120.000000 -240.000000
-240.000000 240.000000 -240.000000
-240.000000 240.000000 -160.000000
-240.000000 120.000000 -160.000000

TEXTURE redbrick1

QUAD -240.000000 120.000000 -160.000000
-240.000000 240.000000 -160.000000
-240.000000 240.000000 -80.000000
-240.000000 120.000000 -80.000000

TEXTURE redbrick1

QUAD -240.000000 120.000000 -80.000000
-240.000000 240.000000 -80.000000
-240.000000 240.000000 0.000000
-240.000000 120.000000 0.000000

TEXTURE redbrick1

QUAD -240.000000 120.000000 0.000000
-240.000000 240.000000 0.000000
-240.000000 240.000000 80.000000
-240.000000 120.000000 80.000000

TEXTURE redbrick1

QUAD -240.000000 120.000000 80.000000
-240.000000 240.000000 80.000000
-240.000000 240.000000 160.000000
-240.000000 120.000000 160.000000

TEXTURE redbrick1

QUAD -240.000000 120.000000 160.000000
-240.000000 240.000000 160.000000
-240.000000 240.000000 240.000000
-240.000000 120.000000 240.000000

TEXTURE redbrick1

QUAD 240.000000 120.000000 -160.000000
240.000000 240.000000 -160.000000
240.000000 240.000000 -240.000000
240.000000 120.000000 -240.000000

TEXTURE redbrick1

QUAD 240.000000 120.000000 -80.000000
240.000000 240.000000 -80.000000
240.000000 240.000000 -160.000000
240.000000 120.000000 -160.000000

TEXTURE redbrick1

QUAD 240.000000 120.000000 0.000000
240.000000 240.000000 0.000000
240.000000 240.000000 -80.000000
240.000000 120.000000 -80.000000

TEXTURE redbrick1

QUAD 240.000000 120.000000 80.000000
240.000000 240.000000 80.000000
240.000000 240.000000 0.000000
240.000000 120.000000 0.000000

TEXTURE redbrick1

QUAD 240.000000 120.000000 160.000000
240.000000 240.000000 160.000000
240.000000 240.000000 80.000000
240.000000 120.000000 80.000000

TEXTURE redbrick1

QUAD 240.000000 120.000000 240.000000
240.000000 240.000000 240.000000
240.000000 240.000000 160.000000
240.000000 120.000000 160.000000

TEXTURE redbrick1

QUAD -160.000000 120.000000 -240.000000
-160.000000 240.000000 -240.000000
-240.000000 240.000000 -240.000000
-240.000000 120.000000 -240.000000

TEXTURE redbrick1

QUAD -80.000000 120.000000 -240.000000
-80.000000 240.000000 -240.000000
-160.000000 240.000000 -240.000000
-160.000000 120.000000 -240.000000

TEXTURE redbrick1

QUAD 160.000000 120.000000 -240.000000
160.000000 240.000000 -240.000000
80.000000 240.000000 -240.000000
80.000000 120.000000 -240.000000

TEXTURE redbrick1

QUAD 240.000000 120.000000 -240.000000
240.000000 240.000000 -240.000000
160.000000 240.000000 -240.000000
